time_s,mean_x_m,mean_y_m,mean_z_m,rms_x_m,rms_y_m,rms_z_m,mean_px_beta_gamma,mean_py_beta_gamma,mean_pz_beta_gamma,rms_px_beta_gamma,rms_py_beta_gamma,rms_pz_beta_gamma
1.018181818181818110e-08,3.669457365743571692e-06,-2.680269163119220350e-06,2.674151075232014563e+00,1.812739863014469410e-03,1.811505428029155668e-03,1.192993367081714249e-03,1.752367447448556215e-07,6.757310757951415765e-08,6.172242084696277331e+00,1.134701747155866585e-03,1.134206611954363935e-03,1.827483047274546663e-03
1.030303030303030279e-08,3.682605173042509333e-06,-2.662505110978229490e-06,2.710027044130322693e+00,1.819357284958995598e-03,1.818125948621634666e-03,1.193279738997361783e-03,1.868120053812921563e-07,8.377784246668309251e-08,6.243354497769706413e+00,1.136958603970232963e-03,1.136470311117765766e-03,1.835262096926351975e-03
1.042424242424242284e-08,3.704267733511122548e-06,-2.647193844163049551e-06,2.745913235286566945e+00,1.825949141990125058e-03,1.824718825042693365e-03,1.193561748728667708e-03,2.057142127780839224e-07,9.782414154411871703e-08,6.314466894821968879e+00,1.139197465774635003e-03,1.138713437467056685e-03,1.842995677116408566e-03
1.054545454545454453e-08,3.746464481936803035e-06,-2.623501911780641026e-06,2.781809318707996415e+00,1.832499643880465025e-03,1.831269452265843001e-03,1.193838971914220996e-03,2.383278722013970392e-07,1.177962197103534263e-07,6.385579314481289792e+00,1.141403865996384447e-03,1.140924910501830590e-03,1.850665827503601268e-03
1.066666666666666623e-08,3.787352499400457803e-06,-2.584242919428294704e-06,2.817714975020981338e+00,1.839017856163526659e-03,1.837788843128984736e-03,1.194111855126608716e-03,2.655920583411109531e-07,1.485783971332795552e-07,6.456691759861853619e+00,1.143578780200988580e-03,1.143113056773804046e-03,1.858274244603153090e-03
1.078787878787878792e-08,3.819175524212450626e-06,-2.551927331503249182e-06,2.853629897679212490e+00,1.845517867229438946e-03,1.844268738202741158e-03,1.194379207161673419e-03,2.849173023495694318e-07,1.732712393129717492e-07,6.527804209513694111e+00,1.145738666632413428e-03,1.145270738346060822e-03,1.865803902742640703e-03
1.090909090909090797e-08,3.833864378596611044e-06,-2.527524271337902617e-06,2.889553793931445291e+00,1.851996034480521370e-03,1.850734035748409370e-03,1.194643887065742482e-03,2.923804053758010050e-07,1.933825464641220150e-07,6.598916661764882896e+00,1.147883846465826618e-03,1.147415757259276706e-03,1.873303309233113282e-03
1.103030303030302966e-08,3.843605584305826182e-06,-2.516131459624775543e-06,2.925486384791063266e+00,1.858426288986152544e-03,1.857159182076905139e-03,1.194901834487173756e-03,2.955712440972105354e-07,2.047844794866201699e-07,6.670029142008369938e+00,1.149995022981266856e-03,1.149530673432369718e-03,1.880670318862973003e-03
1.115151515151515136e-08,3.835754095606018832e-06,-2.509069048151942671e-06,2.961427400125355991e+00,1.864820365117378278e-03,1.863525821480299573e-03,1.195151173186855247e-03,2.832206354533966112e-07,2.135191882729451852e-07,6.741141640598428353e+00,1.152077825001602022e-03,1.151598135121752967e-03,1.887929441840951192e-03
1.127272727272727140e-08,3.817741655209543147e-06,-2.517427513875795634e-06,2.997376580093680243e+00,1.871164166687335189e-03,1.869832178433397489e-03,1.195392221986159688e-03,2.655495089719171102e-07,2.078298400329993489e-07,6.812254122533408562e+00,1.154128163359552373e-03,1.153619781961549590e-03,1.895096832681831883e-03
1.139393939393939309e-08,3.802557922782172521e-06,-2.526817376747651023e-06,3.033333675134413543e+00,1.877468122318842530e-03,1.876108360413664654e-03,1.195626112615134646e-03,2.528802597206211795e-07,2.007642757750716240e-07,6.883366570096015380e+00,1.156153193026141770e-03,1.155617987933713845e-03,1.902180893053705048e-03
1.151515151515151479e-08,3.785718313239011378e-06,-2.548197235017210693e-06,3.069298448823859271e+00,1.883734677701125008e-03,1.882351563718852403e-03,1.195855820445545061e-03,2.398570020513714455e-07,1.828451533780940601e-07,6.954479006734564095e+00,1.158148364458009248e-03,1.157591045968490865e-03,1.909226344689901817e-03
1.163636363636363649e-08,3.761577590833263934e-06,-2.582837511411035744e-06,3.105270673682542615e+00,1.889918168602866457e-03,1.888542510885088356e-03,1.196080487004392082e-03,2.211923839400382494e-07,1.541438334505623516e-07,7.025591444281371167e+00,1.160080339125086702e-03,1.159523122519705513e-03,1.916208665788272578e-03
1.175757575757575653e-08,3.734644785172773052e-06,-2.614330392513148472e-06,3.141250128198420200e+00,1.896028178393321072e-03,1.894674401823747941e-03,1.196299036641117718e-03,2.003027170194712984e-07,1.289559140780499692e-07,7.096703853044863841e+00,1.161952268387212578e-03,1.161413533591081721e-03,1.923101840004850811e-03
1.187878787878787822e-08,3.709827271858063402e-06,-2.635326192259777942e-06,3.177236602396426246e+00,1.902106741522878886e-03,1.900782264193997791e-03,1.196513446265794244e-03,1.809376906506109988e-07,1.111422072525608198e-07,7.167816244076750998e+00,1.163800916120075841e-03,1.163286464730637357e-03,1.929941431765920881e-03
1.199999999999999992e-08,3.698794055942026198e-06,-2.665967857519282175e-06,3.213229894927635666e+00,1.908146799408422592e-03,1.906863096382091938e-03,1.196721913885611050e-03,1.720143832322850023e-07,8.689958683247186622e-08,7.238928645119010241e+00,1.165620725598182040e-03,1.165138808513243142e-03,1.936707268907423641e-03
