time_s,mean_x_m,mean_y_m,mean_z_m,rms_x_m,rms_y_m,rms_z_m,mean_px_beta_gamma,mean_py_beta_gamma,mean_pz_beta_gamma,rms_px_beta_gamma,rms_py_beta_gamma,rms_pz_beta_gamma
3.678678678678679030e-10,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,0.000000000000000000e+00,2.026463682801735167e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.027505146081263920e-02
3.853853853853854296e-10,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,0.000000000000000000e+00,2.027626207238145961e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.105842523970156172e-02
4.029029029029029562e-10,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,0.000000000000000000e+00,2.028820356817701842e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.185285363819806120e-02
4.204204204204204828e-10,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,0.000000000000000000e+00,2.030046877252092430e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.265843498744801621e-02
4.379379379379380094e-10,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,0.000000000000000000e+00,2.031306528363837904e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.347526788692075206e-02
4.554554554554555359e-10,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,0.000000000000000000e+00,2.032600084255329620e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.430345118718414577e-02
4.729729729729730108e-10,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,0.000000000000000000e+00,2.033928333477220129e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.514308397222790481e-02
4.904904904904905374e-10,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,0.000000000000000000e+00,2.035292079196082404e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.599426554133707379e-02
5.080080080080080640e-10,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,0.000000000000000000e+00,2.036692139361249709e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.685709539051517214e-02
5.255255255255255905e-10,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,0.000000000000000000e+00,2.038129346870730940e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.773167319347892457e-02
5.430430430430431171e-10,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,0.000000000000000000e+00,2.039604549736129535e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.861809878220043679e-02
5.605605605605606437e-10,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,0.000000000000000000e+00,2.041118611246449943e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.951647212703052581e-02
5.780780780780781703e-10,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,0.000000000000000000e+00,2.042672410130710881e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.042689331638365774e-02
5.955955955955956969e-10,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,0.000000000000000000e+00,2.044266840719260181e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.134946253599359717e-02
6.131131131131132234e-10,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,0.000000000000000000e+00,2.045902813103692153e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.228428004775674043e-02
6.306306306306307500e-10,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,0.000000000000000000e+00,2.047581253295269466e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.323144616814291297e-02
