1.500000000000000507e-10,8.103768311140666092e-03,9.663718833405132713e-02,1.991381432757403647e-01,1.115644590855488331e-02
1.520000000000000438e-10,8.220849502660113745e-03,9.663761537055416684e-02,1.991416067202041451e-01,1.118503882837275885e-02
1.540000000000000369e-10,8.337932531270150424e-03,9.663804881315767037e-02,1.991450701668838752e-01,1.121392610296356902e-02
1.560000000000000300e-10,8.455017395207450534e-03,9.663848865905777519e-02,1.991485336157794994e-01,1.124310546341258064e-02
1.580000000000000231e-10,8.572104092704370751e-03,9.663893490546765497e-02,1.991519970668911010e-01,1.127257464151041819e-02
1.600000000000000162e-10,8.689192621988969106e-03,9.663938754961769184e-02,1.991554605202186801e-01,1.130233137034767667e-02
1.620000000000000093e-10,8.806282981285039682e-03,9.663984658875542089e-02,1.991589239757623198e-01,1.133237338488552771e-02
1.640000000000000024e-10,8.923375168812135161e-03,9.664031202014547461e-02,1.991623874335220479e-01,1.136269842240223218e-02
1.659999999999999954e-10,9.040469182785594582e-03,9.664078384106956909e-02,1.991658508934978644e-01,1.139330422305291982e-02
1.679999999999999885e-10,9.157565021416571097e-03,9.664126204882649007e-02,1.991693143556898249e-01,1.142418853041433403e-02
1.699999999999999816e-10,9.274662682912061459e-03,9.664174664073200971e-02,1.991728000715358993e-01,1.145537170204339109e-02
1.719999999999999747e-10,9.391762190473074493e-03,9.664223767613934479e-02,1.991763806155437688e-01,1.148692583579957217e-02
1.739999999999999678e-10,9.508863623823844355e-03,9.664273535467209075e-02,1.991801063732812904e-01,1.151890338023644350e-02
1.759999999999999609e-10,9.625967062726621670e-03,9.664323987609366173e-02,1.991839775175984761e-01,1.155131075470596999e-02
1.779999999999999540e-10,9.743072587013705196e-03,9.664375144038800380e-02,1.991879943170968004e-01,1.158415985591100712e-02
1.799999999999999471e-10,9.860180276619277470e-03,9.664427024784012776e-02,1.991921571362344212e-01,1.161746802730779897e-02
1.819999999999999402e-10,9.977290211610877896e-03,9.664479649911658643e-02,1.991964664354691494e-01,1.165125804384075682e-02
1.839999999999999333e-10,1.009440247222035715e-02,9.664533039534548009e-02,1.992009227714377495e-01,1.168555811184417842e-02
1.859999999999999264e-10,1.021151713887432158e-02,9.664587213819569866e-02,1.992055061938259874e-01,1.172037164259133457e-02
1.879999999999999195e-10,1.032863426915658044e-02,9.664642187271256513e-02,1.992101430341814139e-01,1.175561663689687376e-02
1.899999999999999126e-10,1.044575386075606745e-02,9.664697959536211469e-02,1.992147798767534284e-01,1.179122151947599104e-02
1.919999999999999057e-10,1.056287591135584604e-02,9.664754530263429400e-02,1.992194167215420308e-01,1.182718304012388838e-02
1.939999999999998988e-10,1.068000041863315965e-02,9.664811899104307213e-02,1.992240535685473324e-01,1.186349795570625087e-02
1.959999999999998919e-10,1.079712738025946119e-02,9.664870065712628799e-02,1.992286904177693885e-01,1.190016303100158504e-02
