8.000000000000004427e-10,-1.044363916397229316e-06,-9.004439920388588749e-06,4.893297922380920179e-02,1.730672736028671978e-03,1.732242294529816491e-03,1.017173145432586495e-01,-6.092049005963879201e-08,6.138082317317177532e-08,2.049603341945495927e-01,5.741605242482070333e-03,5.748218420844127159e-03,4.904243410656884683e-02
8.200000000000004771e-10,-1.044579265729676937e-06,-9.004449867043772413e-06,5.013211554613552362e-02,1.763597129410203468e-03,1.765169974817161697e-03,1.018051085736332989e-01,-6.445135583814547049e-08,5.696599605607570605e-08,2.052160218148558479e-01,5.827354529612449249e-03,5.834196886485423957e-03,5.047250544817193096e-02
8.400000000000005114e-10,-1.044818906051705760e-06,-9.004491841194158037e-06,5.133237321918899393e-02,1.797055530875959388e-03,1.798633949001823742e-03,1.018962166561109134e-01,-6.819631560140936888e-08,5.250170390335213203e-08,2.054785112950263948e-01,5.911163324684364992e-03,5.918214570404816896e-03,5.191999484661673214e-02
8.600000000000005457e-10,-1.045086455794786951e-06,-9.004565499878880157e-06,5.253378453209962828e-02,1.831035908883359587e-03,1.832622078784539770e-03,1.019907237742962436e-01,-7.205469336146852141e-08,4.806527261784315085e-08,2.057483396904986606e-01,5.993084521594117808e-03,6.000328320215074160e-03,5.338487682806952045e-02
8.800000000000005801e-10,-1.045382278576220274e-06,-9.004668457413869383e-06,5.373637135017644145e-02,1.865526541587308367e-03,1.867122533804674430e-03,1.020886945444447191e-01,-7.610021635453112184e-08,4.385297027278388292e-08,2.060255069868304478e-01,6.073192944926563905e-03,6.080604827838996876e-03,5.486699467995204138e-02
9.000000000000006144e-10,-1.045706758239583855e-06,-9.004804288405258728e-06,5.494016533733585284e-02,1.900516136403267034e-03,1.902123827787225840e-03,1.021902124052651711e-01,-8.047634968994420956e-08,3.989141378419789152e-08,2.063105502761737320e-01,6.151547605342729333e-03,6.159105442504488569e-03,5.636641384206855093e-02
9.200000000000006487e-10,-1.046061564444888961e-06,-9.004973650090657188e-06,5.614519370036368667e-02,1.935993599322631238e-03,1.937614749157430148e-03,1.022953520302826991e-01,-8.509914626544409832e-08,3.616489446021666344e-08,2.066040066373292239e-01,6.228192874658986314e-03,6.235885941795501868e-03,5.788335106171082350e-02
9.400000000000006831e-10,-1.046444339970088473e-06,-9.005170895945285983e-06,5.735149337483291115e-02,1.971948127476494048e-03,1.973584438725748021e-03,1.024042064406385372e-01,-8.996846142118330158e-08,3.273308552436530488e-08,2.069058760568630584e-01,6.303188040580290363e-03,6.311001491582675718e-03,5.941805206322373772e-02
9.600000000000006140e-10,-1.046854968572997251e-06,-9.005397702853696265e-06,5.855909075477613163e-02,2.008369258260388635e-03,2.010022287336841584e-03,1.025168484661585638e-01,-9.534621753248211916e-08,2.963310720664231241e-08,2.072161585142888451e-01,6.376585088048154423e-03,6.384501052526830867e-03,6.097073827427838821e-02
9.800000000000005449e-10,-1.047303602246022471e-06,-9.005647732069026987e-06,5.976802195044585153e-02,2.045246767434202254e-03,2.046917939147171149e-03,1.026333689243160568e-01,-1.013456351738032323e-07,2.684807124167166466e-08,2.075339587930278562e-01,6.448428732224673228e-03,6.456436383082826171e-03,6.254133856475099784e-02
1.000000000000000476e-09,-1.047791163673521396e-06,-9.005919017883262545e-06,6.097830255992964937e-02,2.082570709106850229e-03,2.084261398141621247e-03,1.027538201894699355e-01,-1.078808158306132555e-07,2.439411175080426604e-08,2.078582026635104885e-01,6.518772651540018920e-03,6.526864529945738611e-03,6.412999905001046108e-02
1.020000000000000407e-09,-1.048319903197867398e-06,-9.006207125551978090e-06,6.218995578888045217e-02,2.120331478244525617e-03,2.122043002025149252e-03,1.028782686472190094e-01,-1.149228433036398867e-07,2.220762564932276078e-08,2.081915757211738049e-01,6.587662944103118805e-03,6.595833315613043243e-03,6.573665258393880662e-02
1.040000000000000338e-09,-1.048892429615481867e-06,-9.006517365763714838e-06,6.340302673213900342e-02,2.158519680126900347e-03,2.160253304620260439e-03,1.030068205985173735e-01,-1.224287735874168338e-07,2.020251415380702478e-08,2.085351521943836217e-01,6.655143519780437091e-03,6.663380843273445861e-03,6.736119160221801239e-02
1.060000000000000269e-09,-1.049508972994735385e-06,-9.006850461948992718e-06,6.461754995343660379e-02,2.197126245526848619e-03,2.198883104184795340e-03,1.031395625638808350e-01,-1.303317467238267215e-07,1.849814409065876106e-08,2.088883949860845801e-01,6.721265787352236933e-03,6.729557893910657028e-03,6.900380058868582633e-02
1.080000000000000200e-09,-1.050169998047844582e-06,-9.007191790782205279e-06,6.583356363197070960e-02,2.236142402626446063e-03,2.237923576232578315e-03,1.032765872006720376e-01,-1.385066706430381162e-07,1.713407831725330004e-08,2.092509460288941026e-01,6.786069456546260474e-03,6.794413852903130949e-03,7.066466775810695267e-02
1.100000000000000131e-09,-1.050873985651450435e-06,-9.007539565064161052e-06,6.705109741638821952e-02,2.275559578231467830e-03,2.277366124630297254e-03,1.034179714488227125e-01,-1.467829427221958546e-07,1.604389527963385311e-08,2.096219101148494024e-01,6.849590901723739966e-03,6.857981108343440962e-03,7.234402963530672803e-02
1.120000000000000061e-09,-1.051625958272876272e-06,-9.007887154520903626e-06,6.827017849335177690e-02,2.315369478921372026e-03,2.317202343993652550e-03,1.035637875384688017e-01,-1.551258148259591869e-07,1.532985187860105897e-08,2.100032566960678693e-01,6.911872063523618985e-03,6.920298037400791739e-03,7.404173196460618611e-02
1.139999999999999992e-09,-1.052430419010260315e-06,-9.008227791175698468e-06,6.949085789366968302e-02,2.355564037938548232e-03,2.357424123003221215e-03,1.037141492387098213e-01,-1.634433265890504098e-07,1.500348844176960893e-08,2.103978504402281013e-01,6.972954269192490305e-03,6.981410947180364916e-03,7.575745144981871348e-02
1.159999999999999923e-09,-1.053286462705258856e-06,-9.008557289196807253e-06,7.071319431064590488e-02,2.396135481760571732e-03,2.398023635477068097e-03,1.038691828484761687e-01,-1.716058636987066132e-07,1.499374666961401199e-08,2.108033638422157907e-01,7.032873544792504761e-03,7.041356334642455590e-03,7.749180364208303751e-02
1.179999999999999854e-09,-1.054190666938513166e-06,-9.008881474087273802e-06,7.193721144421844071e-02,2.437076240836160302e-03,2.438993245787041738e-03,1.040289530077439517e-01,-1.795545949097519568e-07,1.540204031051301807e-08,2.112190807403740156e-01,7.091660258701528580e-03,7.100161485606433336e-03,7.924541224466960521e-02
