#            1 - s            2 - Rx            3 - Ry            4 - Rz            5 - Px            6 - Py            7 - Pz           8 - Efx           9 - Efy          10 - Efz          11 - Bfx          12 - Bfy          13 - Bfz         14 - Ekin            15 - t
        0.25441672    -4.0788084e-10    -2.7704844e-10        0.25441672    -8.3271288e-10    -5.6561079e-10         1.1108021                 0                 0          -1000000                 0                 0                 0        0.25274898            1.8975	E1, 
        0.25777058    -4.1037531e-10    -2.7874277e-10        0.25777058    -8.3271288e-10    -5.6561079e-10         1.1196022                 0                 0          -1000000                 0                 0                 0        0.25609697            1.9125	E1, 
        0.26113607    -4.1285889e-10    -2.8042972e-10        0.26113607    -8.3271288e-10    -5.6561079e-10         1.1284024                 0                 0          -1000000                 0                 0                 0        0.25945666            1.9275	E1, 
        0.26451304    -4.1533166e-10    -2.8210932e-10        0.26451304    -8.3271288e-10    -5.6561079e-10         1.1372026                 0                 0          -1000000                 0                 0                 0         0.2628279            1.9425	E1, 
        0.26790132    -4.1779367e-10    -2.8378161e-10        0.26790132    -8.3271288e-10    -5.6561079e-10         1.1460028                 0                 0          -1000000                 0                 0                 0        0.26621054            1.9575	E1, 
        0.27130077    -4.2024497e-10    -2.8544663e-10        0.27130077    -8.3271288e-10    -5.6561079e-10          1.154803                 0                 0          -1000000                 0                 0                 0        0.26960442            1.9725	E1, 
        0.27471126    -4.2268563e-10    -2.8710442e-10        0.27471126    -8.3271288e-10    -5.6561079e-10         1.1636032                 0                 0          -1000000                 0                 0                 0         0.2730094            1.9875	E1, 
        0.27813263    -4.2511569e-10    -2.8875502e-10        0.27813263    -8.3271288e-10    -5.6561079e-10         1.1724034                 0                 0          -1000000                 0                 0                 0        0.27642534            2.0025	E1, 
        0.28156475    -4.2753523e-10    -2.9039846e-10        0.28156475    -8.3271288e-10    -5.6561079e-10         1.1812036                 0                 0          -1000000                 0                 0                 0         0.2798521            2.0175	E1, 
        0.28500747     -4.299443e-10    -2.9203479e-10        0.28500747    -8.3271288e-10    -5.6561079e-10         1.1900038                 0                 0          -1000000                 0                 0                 0        0.28328953            2.0325	E1, 
        0.28846066    -4.3234296e-10    -2.9366405e-10        0.28846066    -8.3271288e-10    -5.6561079e-10         1.1988039                 0                 0          -1000000                 0                 0                 0         0.2867375            2.0475	E1, 
        0.29192419    -4.3473126e-10    -2.9528628e-10        0.29192419    -8.3271288e-10    -5.6561079e-10         1.2076041                 0                 0          -1000000                 0                 0                 0        0.29019587            2.0625	E1, 
        0.29539791    -4.3710926e-10    -2.9690151e-10        0.29539791    -8.3271288e-10    -5.6561079e-10         1.2164043                 0                 0          -1000000                 0                 0                 0         0.2936645            2.0775	E1, 
        0.29888171    -4.3947703e-10    -2.9850979e-10        0.29888171    -8.3271288e-10    -5.6561079e-10         1.2252045                 0                 0          -1000000                 0                 0                 0        0.29714328            2.0925	E1, 
        0.30237545    -4.4183463e-10    -3.0011116e-10        0.30237545    -8.3271288e-10    -5.6561079e-10         1.2340047                 0                 0          -1000000                 0                 0                 0        0.30063205            2.1075	E1, 
          0.305879     -4.441821e-10    -3.0170566e-10          0.305879    -8.3271288e-10    -5.6561079e-10         1.2428049                 0                 0          -1000000                 0                 0                 0        0.30413071            2.1225	E1, 
